SMILES,RHO
*CC(CCCCCC)C(CCCCCC)COC(=O)c1ccc(C(=O)O*)cc1,0.947513
*CC(CCCCCC)O*,0.848375
*CC(CCCCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1)COC(=O)CCCCCCCCCCCCC(=O)O*,0.974832623
*CC(CCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1)COC(=O)CCCCCCCCCCCCC(=O)O*,0.987164177
*CC(CCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1)COC(=O)CCCCCCCCCCCCC(=O)O*,1.001902439
*CC(CCCCCCOc1ccc(/N=N/c2ccc(C(F)(F)F)cc2)cc1)COC(=O)CCCCC(=O)O*,1.113156247
*CC(CCCCCCOc1ccc(/N=N/c2ccc(C)cc2)cc1)COC(=O)CCCCC(=O)O*,1.032541323
*CC(CCCCCCOc1ccc(/N=N/c2ccc(Cl)cc2)cc1)COC(=O)CCCCC(=O)O*,1.088777998
*CC(CCCCCCOc1ccc(/N=N/c2ccc(OC)cc2)cc1)COC(=O)CCCCC(=O)O*,1.060124902
*CC(CCl)(CCl)COC(=O)c1ccccc1C(=O)O*,1.255609
*CC(CCl)(CCl)O*,1.294344
*CC(CCl)O*,1.266492
*CC(CO)(CO)CO*,1.12373
*CC(CO*)C(C)(C)C,0.873517
*CC(COC(F)(C(F)(F)F)C(F)(F)F)O*,1.532339
*CC(COC)O*,1.0769
*CC(COCC)O*,1.008899
*CC(COCC=C)O*,1.00297
*CC(COCC=C)S*,1.068294
*CC(COCCCC)O*,0.940619
*CC(COCCCCCC)O*,0.905032
*CC(COc1c(C)cccc1C)O*,1.040939292
*CC(COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl)OC(C)=O,1.247555
*CC(COc1ccc(-c2ccccc2)cc1)O*,1.107391335
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CC,1.039370482
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CCl,1.110342338
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,1.070807
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1Cl,1.123298
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(C)=O,1.043826819
*CC(COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,1.087297
*CC(COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1)OC(C)=O,1.060914
*CC(COc1ccc(C2CCCC(CC)(c3ccc(O*)cc3)C2)cc1)OC(C)=O,0.990812
*CC(COc1ccc(Cl)cc1)O*,1.228870713
*CC(COc1ccc(O*)cc1)OC(C)=O,1.101015
*CC(COc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1)OC(C)=O,1.226706
*CC(COc1cccc(C)c1)O*,1.060004557
*CC(COc1ccccc1)O*,1.114230489
*CC(COc1ccccc1C(C)C)O*,1.012643691
*CC(COc1ccccc1C)O*,1.068860019
*CC(COc1ccccc1Cl)O*,1.220838147
*CC(Cl)(C#N)C1C=CC(*)CC1,1.076658
*CC(Cl)C(Cl)C(*)Cl,1.403008
*CC(F)(F)/C(F)=C(/*)Cl,1.547039
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O*,1.343796
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cc(C(=O)O*)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,1.532689
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cc(OCCCCC)cc(C(=O)O*)c1,1.251429
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(OCCCCC)c(C(=O)O*)c1,1.256199
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,1.324164
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(=O)O*)c1,1.413973
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(=O)O*)c1OCCCCC,1.246103
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c2cccc(C(=O)O*)c2)c1,1.420625
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(C(=O)O*)c2)c1,1.399153
*CC(F)(F)C(F)(F)C(F)(F)COc1c(F)c(F)c(O*)c(F)c1F,1.503968
*CC(F)(F)C1(F)C(*)CC(O)(C(F)(F)F)C1(F)F,1.419528
*CC(F)(F)CC(*)(C(F)(F)F)C(F)(F)F,1.53371
*CC(NC=O)C(c1ccccc1)C(*)(C#N)C(=O)OC,0.993697671
*CC(O)CN(*)c1cc(C)c(/N=N/c2ccc(C#N)cc2)c(C)c1,1.066576719
*CC(O)CN(*)c1cc(C)c(/N=N/c2ccc(Cl)cc2)c(C)c1,1.112457948
*CC(O)CN(*)c1ccc(/N=N/c2ccc(C#N)cc2)cc1,1.112220909
*CC(O)CN(*)c1ccc(/N=N/c2ccc(Cl)cc2)cc1,1.184249788
*CC(O)CN(C)S(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)N(C)CC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,1.18826
*CC(O)CN(C)S(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)N(C)CC(O)COc3ccc(O*)cc3)cc2)cc1,1.239864
*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(-c3ccc(O*)cc3)cc2)c1,1.24855
*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)c1,1.191833
*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(C3(c4ccc(O*)cc4)c4ccccc4-c4ccccc43)cc2)c1,1.20395
*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(O*)cc2)c1,1.257539
*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(S(=O)(=O)c3ccc(O*)cc3)cc2)c1,1.291352
*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(Sc3ccc(O*)cc3)cc2)c1,1.250516
*CC(O)CO*,1.136827
*CC(O)COC(=O)CCCCCCCCC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,1.040809161
*CC(O)COC(=O)CCCCCCCCCCC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,1.035681104
*CC(O)COC(C/C=C/C(OCC(O)COC(c1cccc(C(O*)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.457053241
*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(O*)c(C)c2)cc1C,0.958245348
*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl,1.242073
*CC(O)COc1ccc(C(C)(C)C2CCC(C)(c3ccc(O*)cc3)CC2)cc1,0.986216
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)c(Cl)c2)cc1Cl,1.170493199
*CC(O)COc1ccc(C(C)(CC)c2ccc(O*)cc2)cc1,1.023609181
*CC(O)COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1,1.043083
*CC(O)COc1ccc(C(C)CC(C)(C)c2ccc(O*)cc2)cc1,1.016491
*CC(O)COc1ccc(C2(C)CC(C)(C)c3cc(O*)ccc32)cc1,1.00709
*CC(O)COc1ccc(C2CC(C(C)C)CCC2(C)c2ccc(O*)cc2)cc1,0.966805
*CC(O)COc1ccc(C2CCCC(CC)(c3ccc(O*)cc3)C2)cc1,0.998101
*CC(O)COc1ccc(Cc2ccc(O*)cc2)cc1,1.101069
*CC(O)COc1ccc(O*)cc1,1.12205
*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1,1.245138
*CC(O*)C(C)(C)C,0.867821
*CC(O*)C1CC(F)(F)C1(F)F,1.358336
*CC(OC(C)=O)C1C(=O)OC(=O)C1*,1.214574
*CC(OC)C(C(=O)O)C(*)C(=O)O,1.108826
*CC(OC)C1(C)C(=O)OC(=O)C1(*)C,1.006806
*CC(OC)C1C(=O)OC(=O)C1*,1.207504
*CC(OCC)C(C#N)(C#N)C(*)(C#N)C(=O)OC,0.937636
*CC(S*)C(C)(C)C,0.943608
*CC(S*)C(C)C,0.981154
*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)O,1.081259
*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)OCCCCCCCC,0.967024285
*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)OCCCCCCCCCCCCCC,0.939926803
*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)OCCCCCCCCCCCCCCCCCC,0.923646316
*CC(c1ccccc1)C1C(=O)NC(=O)C1*,1.103042
*CC(c1ccccc1)C1C(=O)OC(=O)C1*,1.10142
*CC(c1ccccc1)S(*)(=O)=O,1.172778
*CC/C(C)=C(/*)Cl,1.055936
*CC/C=C(/*)c1ccccc1,0.989230787
*CC1(*)CC(=O)OC1=O,1.389201
*CC1(*)CCC(C)CC1,0.776733
*CC1(*)CCCCC1,0.801984
*CC1(C(=O)O)COCC(*)(C(=O)O)C1,1.269337
*CC1(C)CC(*)(C)C(=O)OC1=O,1.079437
*CC1CC(*)(C)C(=O)OC1=O,1.169633
*CC1CC(*)C(=O)OC1=O,1.275584
*CC1CC(*)OC(CCC)O1,0.95245
*CC1CC(*)OCO1,1.096759
*CC1CC(CNC(=O)c2cccc(C(=O)N*)c2)CC(C(C)(C)C)C1,0.994775
*CC1CCC(*)C1,0.911656
*CC1CCC(CNC(=O)CCCCC(=O)N*)CC1,1.025213143
*CC1CCC(CNC(=O)CCCCCCC(=O)N*)CC1,1.001745206
*CC1CCC(CNC(=O)CCCCCCCC(=O)N*)CC1,0.985911512
*CC1CCC(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)CC1,0.996088
*CC1CCC(CNC(=O)c2cccc(C(=O)N*)c2)CC1,1.073591
*CC1CCC(COC(=O)C2CCC(C(=O)O*)CC2)CC1,1.024313
*CC1CCC(COC(=O)CCC(=O)O*)CC1,1.052284
*CC1CCC(COC(=O)CCCC(=O)O*)CC1,1.052062735
*CC1CCC(COC(=O)CCCCCC(=O)O*)CC1,1.008411901
*CC1CCC(COC(=O)CCCCCCCC(=O)O*)CC1,0.984625863
*CC1CCC(COC(=O)CCCCCCCCC(=O)O*)CC1,0.982724057
*CC1CCC(COC(=O)c2ccc(C(=O)O*)cc2)CC1,1.088364
*CC1CCC(COC(=O)c2cccc(C(=O)O*)c2)CC1,1.092460807
*CC1CCCC(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)C1,0.987597
*CC1CCCC(CNC(=O)c2cccc(C(=O)N*)c2)C1,1.077077
*CC=C1c2ccccc2C(*)c2ccccc21,1.021866
*CCC(*)(C)C,0.785938
*CCC(*)(C)c1ccccc1,0.895876
*CCC(*)C1CCCC1,0.858047
*CCC(=O)N*,1.166164
*CCC(=O)NCCCCCCNC(=O)CCS*,1.070227
*CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO*)c(C)c1C,1.06069
*CCC(=O)NCc1cc(C)c(CNC(=O)CCO*)cc1C,1.098116
*CCC(C(=O)OC)C(*)C(=O)OC,1.020325
*CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N*,0.972919
*CCC(C)(C)CC(C)CNC(=O)c1ccc(C(=O)N*)cc1,1.023755
*CCC(C)C(C)CCNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,0.979719
*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,1.052398
*CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,1.021299
*CCC(C)CC(CC)CNC(=O)c1ccc(C(=O)N*)cc1,1.029076006
*CCC(C)O*,0.928671
*CCC(Cl)C(*)C,1.030426
*CCC(Cl)C(*)Cl,1.275888
*CCC(F)(F)C(*)(F)Cl,1.408923
*CCC(F)(F)C(*)(F)F,1.380669
*CCC([2H])C(*)([2H])C,0.795168
*CCC/C=C(/*)c1ccc(Cl)cc1,1.104687
*CCC/C=C(/*)c1ccc(OC)cc1,1.004822055
*CCC/C=C(/*)c1ccccc1,0.965359393
*CCC1C(=O)N(CC)C(=O)C1*,1.084982
*CCC1C(=O)N(CCC)C(=O)C1*,1.05501
*CCC1CC(*)C2C3CCC(C3)C12,0.919885
*CCC1CCC(*)C1,0.88564
*CCCC(*)(C)C(=O)O,1.007511
*CCCC(*)(C)CC,0.790003
*CCCC(=O)NCCCCCCNC(=O)CCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1.100589749
*CCCC(=O)NCCCCCCNC(=O)CCCOC(=O)c1cccc(C(=O)O*)c1,1.099982459
*CCCC(C)(C)CCCNC(=O)c1ccc(C(=O)N*)cc1,1.0205
*CCCC(C)(C)CNC(=O)C(=O)N*,1.03015
*CCCC(C)(C)CNC(=O)CCCC(=O)N*,0.997862
*CCCC(C)(C)CNC(=O)CCCCC(=O)N*,0.99077
*CCCC(C)(C)CNC(=O)CCCCCC(=O)N*,0.976359
*CCCC(C)(C)CNC(=O)CCCCCCCC(=O)N*,0.953702
*CCCC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,1.04576
*CCCC(C)(C)CNC(=O)c1cccc(C(=O)N*)c1,1.04395
*CCCC(CC)CCNC(=O)c1ccc(C(=O)N*)cc1,1.046178
*CCCC(CCNC(=O)c1ccc(C(=O)N*)cc1)C(C)C,1.0367
*CCCC(Cl)C(*)Cl,1.200919
*CCCC1(CCCNC(=O)CCCCC(=O)N*)c2ccccc2-c2ccccc21,1.050691
*CCCC1(CCCNC(=O)CCCCCCCCC(=O)N*)c2ccccc2-c2ccccc21,1.011897
*CCCC1(CCCNC(=O)c2cccc(C(=O)N*)c2)c2ccccc2-c2ccccc21,1.092603
*CCCC1(CCCNC(=O)c2ccccc2-c2ccccc2C(=O)N*)c2ccccc2-c2ccccc21,1.061176
*CCCCC(=O)NCCc1ccc(CCNC(=O)CCCCS*)cc1,1.059044146
*CCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,1.066877
*CCCCC(=O)NCc1ccc(CNC(=O)CCCCS*)cc1,1.088632
*CCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,1.059147895
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.053219623
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO*)cc1,1.048667398
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCS*)cc1,1.063575985
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,1.059839349
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,1.067406778
*CCCCCC(=O)Nc1ccc(NC(=O)CCCCCOC(=O)CCCCC(=O)O*)cc1,1.075605101
*CCCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,1.053435254
*CCCCCC(=O)S*,1.057527
*CCCCCCC(=O)N*,0.969703
*CCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCS*)cc1,1.012721723
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCO*)cc1,1.023740683
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCS*)cc1,1.036382
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,1.044443908
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,1.060725612
*CCCCCCCC(=O)OCC1(C)COC(*)OC1,1.005195
*CCCCCCCC(=O)OCCCCC1COC(*)O1,1.003407
*CCCCCCCC(=O)OCCOC(=O)CCCCCCCC1OCC2(COC(*)OC2)CO1,1.035085
*CCCCCCCCC(=O)N*,0.946994
*CCCCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCCCS*)cc1,0.984591144
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCCO*)cc1,0.984544644
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCCS*)cc1,1.000097086
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,1.017489866
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,1.02860485
*CCCCCCCCCC(=O)N*,0.924175
*CCCCCCCCCCC(=O)N*,0.919366
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,1.006667097
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,1.007604261
*CCCCCCCCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,0.997244842
*CCCCCCCCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,1.033461909
*CCCCCCCCCCCCCCCCCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,0.940873135
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.96936753
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.967156281
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,0.948791958
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,0.965543505
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)O*,0.946208535
*CCCCCCCCCCCCCCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,0.970130187
*CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.955766378
*CCCCCCCCCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,1.013411459
*CCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,0.964260168
*CCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.982367451
*CCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,0.969008
*CCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,0.98742046
*CCCCCCCCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,1.029675484
*CCCCCCCCCCCCNC(=O)c1ccc(-c2ccc(C(=O)N*)cc2)cc1,1.028987551
*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.997226
*CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,1.001096798
*CCCCCCCCCCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,1.004124074
*CCCCCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,1.045837851
*CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,1.009024764
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.008433435
*CCCCCCCCCCNC(=O)/C=C(\C)C(=O)N*,0.97816
*CCCCCCCCCCNC(=O)CCCCC(=O)N*,0.954889
*CCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,0.927024
*CCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,0.990973379
*CCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.005531675
*CCCCCCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,1.029660973
*CCCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,1.024308199
*CCCCCCCCCCNC(=O)c1ccccc1C(=O)N*,1.025225388
*CCCCCCCCCCOC(=O)CCCCC(=O)O*,0.95024
*CCCCCCCCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,1.016366931
*CCCCCCCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,1.004087483
*CCCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,1.073043635
*CCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1.042804
*CCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.024318
*CCCCCCCCCCOC(=O)c1ccc(NC(=O)O*)cc1,1.059813354
*CCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.062219
*CCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,1.029972
*CCCCCCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,1.033546113
*CCCCCCCCCNC(=O)CCCCC(=O)N*,0.970371
*CCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.035898
*CCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,1.044151608
*CCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,1.083651523
*CCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.043273
*CCCCCCCCCSC(=O)S*,1.042252571
*CCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.002873591
*CCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.027515
*CCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,1.044298
*CCCCCCCCNC(=O)c1ccccc1C(=O)N*,1.047517365
*CCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,1.083580351
*CCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,1.098228448
*CCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1.082556
*CCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.059904
*CCCCCCCCOc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,0.984375527
*CCCCCCCCOc1ccc(C(c2ccc(O*)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.189215506
*CCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,1.099486
*CCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.074736
*CCCCCCCNC(=O)c1cccc(C(=O)N*)c1,1.064753779
*CCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,1.101652931
*CCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1.109317
*CCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.075473
*CCCCCCN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)C(C)C)C(C)C,1.147962
*CCCCCCN(C)C(=O)c1ccc(C(=O)N(*)C)cc1,1.027706248
*CCCCCCN(CC)C(=O)c1ccc(C(=O)N(*)CC)cc1,0.988101229
*CCCCCCNC(=O)/C=C(\C)C(=O)N*,1.04695
*CCCCCCNC(=O)CCC(C)CC(=O)N*,0.987361
*CCCCCCNC(=O)CCC1(CCC(=O)N*)c2ccccc2-c2ccccc21,1.043209
*CCCCCCNC(=O)CCCCCCCC(=O)N*,0.970275
*CCCCCCNC(=O)CCCCCCCCC(=O)N*,0.954669
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,0.94065
*CCCCCCNC(=O)Cc1ccc(C(=O)N*)cc1,1.075858
*CCCCCCNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,1.002745
*CCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.091524
*CCCCCCNC(=O)c1ccc(C(C)(C)c2ccc(C(=O)N*)cc2)cc1,1.039889822
*CCCCCCNC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N*)cc2)cc1,1.017377584
*CCCCCCNC(=O)c1ccc(C(C)c2ccc(C(=O)N*)cc2)cc1,1.063149523
*CCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,1.070637638
*CCCCCCNC(=O)c1cccc(C(=O)N*)c1,1.07955
*CCCCCCNC(=O)c1ccccc1-c1ccccc1C(=O)N*,1.062729
*CCCCCCNC(=O)c1ccccc1C(=O)N*,1.086745504
*CCCCCCOC(=O)C(=O)O*,1.079358
*CCCCCCOC(=O)C/C(=C/C(=O)O*)c1ccc(OCC)cc1,1.045181659
*CCCCCCOC(=O)CCC(=O)O*,1.033686
*CCCCCCOC(=O)CCCCC(=O)O*,1.001373
*CCCCCCOC(=O)CCCCCCCCC(=O)O*,0.952678
*CCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,1.006226
*CCCCCCOC(=O)CCCS(=O)(=O)Cc1ccc(CS(=O)(=O)CCCC(=O)O*)cc1,1.165317783
*CCCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,1.059500642
*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)OCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1,1.074878
*CCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,1.114752097
*CCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1.108549
*CCCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.10089
*CCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.101943
*CCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,1.096171502
*CCCCCCOC(=O)c1cccc(C(=O)O*)c1,1.08404
*CCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,1.099628085
*CCCCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,1.060142
*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2cc(C)cc(C)c2)cc1,1.046739
*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2ccc(Oc3ccccc3)cc2)cc1,1.098172
*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2cccc3ccccc23)cc1,1.073981
*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2ccccc2)cc1,1.065746
*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,1.111963
*CCCCCCOc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,1.005774089
*CCCCCCS(*)(=O)=O,1.197046
*CCCCCNC(=O)Cc1ccc(C(=O)N*)cc1,1.094578
*CCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.101565
*CCCCCNC(=O)c1cccc(C(=O)N*)c1,1.107454365
*CCCCCOC(=O)CCCCC(=O)O*,1.023669
*CCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,1.077218136
*CCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1.133275
*CCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.122916
*CCCCCOC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)O*)cc2)cc1,1.043250648
*CCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.140887
*CCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,1.120375578
*CCCCCOC(=O)c1cccc(C(=O)O*)c1,1.124167
*CCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,1.104174502
*CCCCCOC(=O)c1ccccc1C(=O)O*,1.127270902
*CCCCCOCO*,0.980891
